author_id,created_at,text
AskTarget,2022-06-02 10:29:05.200216,@116061 Our apologies for any inconvenience. DM us with more details &amp; store location. https://t.co/bEVlRVM6db
116061,2022-06-02 10:29:05.301437,@AskTarget Thank you for responding. I look forward to working with you.
116061,2022-06-02 10:29:05.405113,@116062 has disgustingly mismanaged the released of the Crota Pops. You should be ashamed of your distribution and retail staff.
AskTarget,2022-06-02 10:29:05.507711,@116063 That looks a little melted. DM us with more details for us to help. https://t.co/bEVlRVM6db
116063,2022-06-02 10:29:05.609435,How can I give this out?  Wtf @116062 https://t.co/OElDh05lPG
AskTarget,2022-06-02 10:29:05.712206,@116064 Great Suggestion! We have shared your comments with our Marketing Team for review. Thanks for tweeting us.
116064,2022-06-02 10:29:05.815292,"@AskTarget Looks like Marketing Team didn't think that was a good idea. What is the motto for @116062 again? Something like ""lol Fuck Our Customers""?"
116064,2022-06-02 10:29:05.916259,@116065 @AskTarget @116062 Can you do something similar for the Crota Funko Pop? This proves that you're capable of letting us know in advance when a limited product will go up for sale. You can still redeem yourselves for that fiasco of a launch. Please don't just randomly throw it up.
116065,2022-06-02 10:29:06.017895,SNES Classic will go up for Redcard members only at Target dot com at 7 AM PT November 1st https://t.co/5O5WXcpky2 https://t.co/hnRuz3CwmX
GoDaddyHelp,2022-06-02 10:29:06.120814,"@116066 Yes, we have chat. Live chat is available on the help page Monday through Friday from 5am - 6pm Arizona time in the US."
116066,2022-06-02 10:29:06.221873,@GoDaddyHelp hey godday do you have a chat support?? I had an issue while im tryin to sync merchandise from printfull to my woocommerce ..
GoDaddyHelp,2022-06-02 10:29:06.322943,@116067 2/2 Here is an article that explains why that happens: https://t.co/DcHLy9Eiw4 ^Heather
116067,2022-06-02 10:29:06.423920,@GoDaddyHelp Thank you!
GoDaddyHelp,2022-06-02 10:29:06.524675,@116067 You're most welcome. :) ^Heather
116067,2022-06-02 10:29:06.627102,@GoDaddyHelp Shit wrong one https://t.co/Fdvwd8vT22
GoDaddyHelp,2022-06-02 10:29:06.728478,"@116067 Thanks. It looks like that domain isn't registered with us, though. Do you have any domains with GoDaddy?^W https://t.co/rYq25s2Pfj"
116067,2022-06-02 10:29:06.829503,@GoDaddyHelp https://t.co/qbjuBeYovF
GoDaddyHelp,2022-06-02 10:29:06.933424,"@116067 Hi, that's not something we do. If your domain is public, spammers have access to your contact info. What's the domain? ^KJ"
116067,2022-06-02 10:29:07.035040,@116068 I'd appreciate it if you wouldn't sell my personal info to other companies. You had no right and i'll be reporting you to the BBB
GoDaddyHelp,2022-06-02 10:29:07.135889,@116067 Ok I do see you registered without privacy. That means your information is public in the whois database. 1/2
GoDaddyHelp,2022-06-02 10:29:07.238222,@116069 2/2 be transparent about the fix. You can still turn it back on. ^Heather
116070,2022-06-02 10:29:07.339466,"@GoDaddyHelp @116069 Lies, i set mine to off myself, it was no error or mistake."
116069,2022-06-02 10:29:07.440670,@116068 I specifically turned off auto renew. Why the hell did you feel the need to change it? This is shady as hell. https://t.co/HPICov83MV
GoDaddyHelp,2022-06-02 10:29:07.541672,@116069 I'm sorry you feel that way. It was a mistake that it wasn't setup automatically. A lot of people count on it. We emailed to 1/2
CenturyLinkHelp,2022-06-02 10:29:07.643248,"@116071 I apologize for the poor experience you've had with us. If there is anything that I can help you with, please DM me. -Lexie"
116071,2022-06-02 10:29:07.744139,@116072 really knows how to celebrate Halloween. I have basically no internet 😠 #centurylinksucks
CenturyLinkHelp,2022-06-02 10:29:07.846323,"@116071 Please let us know if you have any questions, just DM us your account number and any questions you may have. -Lexie"
116071,2022-06-02 10:29:07.948720,I'm trying to run a speed test but all it says is Network Communication Error after briefly showing 0.02 Mbps #centurylink #centurylinksucks
CenturyLinkHelp,2022-06-02 10:29:08.049771,"@116073 I apologize for the poor experience you've had with us. If there is anything that I can help you with, please DM me. -Lexie"
116073,2022-06-02 10:29:08.151564,@CenturyLinkHelp Change your hold music from being a 2 min loop for the love of god.
116073,2022-06-02 10:29:08.252681,@CenturyLinkHelp And give your call center people a raise for having to deal w/the nonsense created by your robot system that randomly cancels installations.
116073,2022-06-02 10:29:08.353500,".@116072 I heard you guys were bad; after an install no-show &amp; 25+ min of being on hold, I'm thinking the rumors were true."
CenturyLinkHelp,2022-06-02 10:29:08.455565,"@116074 Hello Venessa, I would be more than happy to assist you. Please send me a DM. -Katie"
116074,2022-06-02 10:29:08.560179,@116072 You are the worst! I have to wait three days to get my internet fixed...
AskPapaJohns,2022-06-02 10:29:08.661321,@116075 Hi there! This would be a question for your local store. Thanks for your time! 😊
116075,2022-06-02 10:29:08.763755,Aye @116076 why y’all don’t deliver to Xavier University of Louisiana??? What’s beef??
AskPapaJohns,2022-06-02 10:29:08.865227,@116077 We hate to hear this. Can you DM us what happened?
116077,2022-06-02 10:29:08.966082,@AskPapaJohns I sure can!
AskPapaJohns,2022-06-02 10:29:09.067024,@116077 Thanks!
116077,2022-06-02 10:29:09.169011,I get that it’s Halloween but this dude at the Canonsburg @116076 is flipping out. Literally screaming. He said he’s the general manager😳
AskPapaJohns,2022-06-02 10:29:09.270339,@116078 We're so sorry your order is running late! Please DM us your contact info and store address. Thanks!
116078,2022-06-02 10:29:09.371156,@116076 ordered pizza for a 515 delivery.  Still waiting on it.  Having a halloween party.
UPSHelp,2022-06-02 10:29:09.475430,@116079 Please DM us your tracking and contact number via the link so we can look into this for you. ^CH https://t.co/wKJHDXWGRQ
116079,2022-06-02 10:29:09.576371,"Hey @81 you just gained a customer @115817 lost my package I paid for overnight first am delivery, they ""lost"" it hope you can do better"
UPSHelp,2022-06-02 10:29:09.677466,@116080 Is there something that we can assist you with? DM our team ^WS https://t.co/wKJHDXWGRQ
116080,2022-06-02 10:29:09.779259,"@UPSHelp Nope, I’ve got my package thanks"
116080,2022-06-02 10:29:09.880402,Saved my fucking time by just checking my mailbox because sure enough I got the UPS letter saying my package was in oh my gOD
116080,2022-06-02 10:29:09.981569,"I legitimately spent an hour trying to deal with USPS cause I had 1 question and they just hung up on me or wasn’t any help, I could have"
AmazonHelp,2022-06-02 10:29:10.082819,@116081 Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ
116081,2022-06-02 10:29:10.184030,@AmazonHelp but I can’t find the options to cancel or re-order?
AmazonHelp,2022-06-02 10:29:10.289950,@116081 I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: https://t.co/hApLpMlfHN ^AG
116081,2022-06-02 10:29:10.390795,@AmazonHelp Thanks for quick response. Pic attached. https://t.co/yNhYE638YS
116081,2022-06-02 10:29:10.492124,@115821 my order hasn’t arrived (it was due 14th October). Can you help?
AmazonHelp,2022-06-02 10:29:10.593117,@116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK
116082,2022-06-02 10:29:10.694035,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?
AmazonHelp,2022-06-02 10:29:10.795803,@116082 Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ
116082,2022-06-02 10:29:10.899971,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?
AmazonHelp,2022-06-02 10:29:11.002097,@116082 It would be best if you get in touch with us by phone or chat.use this link to do so:  https://t.co/hApLpMlfHN ^CH
116082,2022-06-02 10:29:11.103331,@AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have been able to look up my account a different way.
116082,2022-06-02 10:29:11.204189,@AmazonHelp I tried my phone number but I didnt have a mobile account. I went through this for 2 hours on the phone with someone.
116082,2022-06-02 10:29:11.305838,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
AmazonHelp,2022-06-02 10:29:11.406806,@116083 I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: https://t.co/zYVX1Qi29G. ^LH
116083,2022-06-02 10:29:11.508159,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months."
AmazonHelp,2022-06-02 10:29:11.611443,@116083 Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B ^KP
116083,2022-06-02 10:29:11.712544,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠"
AmazonHelp,2022-06-02 10:29:11.814183,@116084 I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: https://t.co/hApLpMlfHN ^BL
116084,2022-06-02 10:29:11.915375,@AmazonHelp where can I chat with a support member for a false charge
AmazonHelp,2022-06-02 10:29:12.016510,@116085 Thanks for reaching out to us! You can find info on adding household members here: https://t.co/i3uumZzaok ^MO
116085,2022-06-02 10:29:12.121641,"@AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my family to see my Christmas shopping list 😂"
116085,2022-06-02 10:29:12.224326,@AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?
AmazonHelp,2022-06-02 10:29:12.325545,@116086 Sorry for the inconvenience! Check out how to manage your notifications here: https://t.co/DLN4bDuc5B ^SG
116086,2022-06-02 10:29:12.428010,Seriously @115821? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop!
AmazonHelp,2022-06-02 10:29:12.528848,@116087 I'm sorry for the long wait; what is your current order status showing when you review it: https://t.co/Y5jpI9gRhE? ^WM
116087,2022-06-02 10:29:12.629767,"@AmazonHelp My package just got here. All good, thank you!"
AmazonHelp,2022-06-02 10:29:12.734424,"@116087 Thank you for keeping us posted, Rachael! ^BA"
116087,2022-06-02 10:29:12.835818,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away."
AmazonHelp,2022-06-02 10:29:12.937322,"@116088 I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA"
116088,2022-06-02 10:29:13.039980,@AmazonHelp Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :(
AmazonHelp,2022-06-02 10:29:13.140973,"@116088 We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB"
116088,2022-06-02 10:29:13.242733,@AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..
AmazonHelp,2022-06-02 10:29:13.343547,@116088 Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB
116088,2022-06-02 10:29:13.446009,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help
AmazonHelp,2022-06-02 10:29:13.547079,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE
116088,2022-06-02 10:29:13.649050,@AmazonHelp But your website is offering pre order content.... so it’s just a lie?
116088,2022-06-02 10:29:13.751124,@AmazonHelp It’s literally in the description of the item... “Players who pre-order Star Wars Battlefront...”
116088,2022-06-02 10:29:13.852339,@AmazonHelp @116089 is this real? They’re offering preorder bonuses but don’t actually give them out?
116088,2022-06-02 10:29:13.954474,@AmazonHelp So to get this straight. I get nothing at all for preordering?
116088,2022-06-02 10:29:14.055579,@AmazonHelp I’ve cancelled my order and gone to Best Buy. Thank you.
116088,2022-06-02 10:29:14.157264,"@116090 Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed."
116088,2022-06-02 10:29:14.258602,@116090 I signed up for Prime so I could preorder Battlefront II and get all the bonuses and now cust service is saying I won’t get bonus
AmazonHelp,2022-06-02 10:29:14.362412,@116091 Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: https://t.co/aaDyEz1VgE. ^LH
116091,2022-06-02 10:29:14.463020,"@AmazonHelp Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted."
AmazonHelp,2022-06-02 10:29:14.564668,"@116091 We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: https://t.co/JzP7hlA23B ^BL"
116091,2022-06-02 10:29:14.669233,@AmazonHelp Already have and the assistance I received was absolutely useless and rude.
116091,2022-06-02 10:29:14.770082,Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp
AmazonHelp,2022-06-02 10:29:14.871018,"@116092 Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL"
116092,2022-06-02 10:29:14.974952,@AmazonHelp I have. No luck.
AmazonHelp,2022-06-02 10:29:15.076169,@116092 Sorry you're still having trouble! What error are you seeing when you try to use the app? ^JP
116092,2022-06-02 10:29:15.178394,@115821 please spend time &amp; money to fix your app. Constant issues with it.
AmazonHelp,2022-06-02 10:29:15.279674,"@116093 Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks!  ^AJ"
116093,2022-06-02 10:29:15.380955,@AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.
AmazonHelp,2022-06-02 10:29:15.487541,@116093 No problem! You may need to deregister the Kindle from the old account. You can see how here: https://t.co/zyUJKBZObw ^AJ
116093,2022-06-02 10:29:15.588231,My Kindle not working properly is breaking my heart! 😩💔
AmazonHelp,2022-06-02 10:29:15.690046,"@116094 (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT"
116094,2022-06-02 10:29:15.792641,@AmazonHelp that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!! https://t.co/EIY6DZUCDC
AmazonHelp,2022-06-02 10:29:15.893938,@116094 I'm so sorry! We'd like to make sure this is addressed. Please provide some details here: https://t.co/KctVgMFvbp (1/2)
AmazonHelp,2022-06-02 10:29:15.994830,@116095 I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: https://t.co/FRsodhtXKJ? ^FJ
116095,2022-06-02 10:29:16.096854,@AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.
116095,2022-06-02 10:29:16.199378,@116096 Truly. This is the strangest vampire book I’ve ever received. 😜 cc @43760 @AmazonHelp #misship https://t.co/Zad7Az14Zg
116096,2022-06-02 10:29:16.300314,"This is the Japanese vampire book I blurbed. Different, touching, and perfectly constructed. https://t.co/lZAfyKtMpe"
AppleSupport,2022-06-02 10:29:16.401645,@116097 We'd like to look into this with you. Please DM us your current iOS version and your iPhone model. https://t.co/GDrqU22YpT
116097,2022-06-02 10:29:16.502733,"Why does my I️ not work ?! 
@115858 please fix this!!!"
AppleSupport,2022-06-02 10:29:16.603718,@116098 Let's dig into this further with you. DM us and we'll continue there.
116098,2022-06-02 10:29:16.705601,@AppleSupport I️ just updated it and it’s still coming up https://t.co/22RZsQyTbh
AppleSupport,2022-06-02 10:29:16.807366,"@116098 We definitely understand your concern. Please backup your iPhone, update and let us know the result: https://t.co/ahjigcvFRG"
116098,2022-06-02 10:29:16.908454,Why is “I️” keep changing to this and how do I️ stop it🤦🏽‍♀️ @115858 @AppleSupport #anybody https://t.co/urzAfSZL5z
AppleSupport,2022-06-02 10:29:17.009021,@116099 We're here to help. Which exact iOS version is your device running? This info can be found under Settings &gt; General &gt; About.
116099,2022-06-02 10:29:17.112299,iOS 11 is killing my battery @115858. Fix it.
AppleSupport,2022-06-02 10:29:17.213908,@116100 This article should help with that: https://t.co/usOJWy6ChP
116100,2022-06-02 10:29:17.317840,"@AppleSupport Thanks, thing is I still have like 81 cents in credit and won't let me do that until I have zero credit"
AppleSupport,2022-06-02 10:29:17.419074,@116100 Try contacting our iTunes Store team here for more help: https://t.co/SDIe7UiyJN
116100,2022-06-02 10:29:17.520030,"@AppleSupport Awesome, thanks"
116100,2022-06-02 10:29:17.620842,"@AppleSupport Hello, I need some help regarding the region change on my Apple ID"
AppleSupport,2022-06-02 10:29:17.721785,@116101 Thanks for clarifying. Let's meet in DM so we can do more in-depth on this. https://t.co/GDrqU22YpT
116101,2022-06-02 10:29:17.823155,"@AppleSupport it has, but not for some time now. i’ve tried with two different apple ids but it’s still not showing up on my phone"
AppleSupport,2022-06-02 10:29:17.924562,@116101 We're happy to help. Has Home Sharing worked with these devices before?
116101,2022-06-02 10:29:18.025942,@AppleSupport why is my home sharing not working and how do i fix it
AppleSupport,2022-06-02 10:29:18.126901,@116102 Which model do you have and is iOS 11.1 installed on it? Any steps tried so far?
116102,2022-06-02 10:29:18.228295,"@AppleSupport iPhone 6, yes ios11. Checked for updates, none available. I’ve swiped up to close the app several times and I’ve restarted it 2x"
AppleSupport,2022-06-02 10:29:18.329281,"@116102 To make sure, is iOS 11.1 showing here: Settings &gt; General &gt; About &gt; Version? Please DM us the answer here: https://t.co/GDrqU22YpT"
116103,2022-06-02 10:29:18.430203,@AppleSupport @116102 Battery life just got worst.
AppleSupport,2022-06-02 10:29:18.531314,"@116103 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT"
116102,2022-06-02 10:29:18.633242,@AppleSupport Sent twice. Don’t know if the first one went through but no reply either way.
116102,2022-06-02 10:29:18.733971,"@AppleSupport I just get a white screen and nothing loads. After a short time, it just closes/crashes. Thanks for the reply."
AppleSupport,2022-06-02 10:29:18.834702,@116102 We want you to be able to make calls on the iPhone. What exactly is going on with the Phone app?
116102,2022-06-02 10:29:18.939575,@115858 my PHONE app doesn’t work. Thank you for updating my #iPhone to an #ipod
AppleSupport,2022-06-02 10:29:19.040509,@116104 Let us look into that. What device and OS version are you using?
116104,2022-06-02 10:29:19.141767,@AppleSupport why can’t I change ringer volume with the buttons? Whose dumb idea was it to change that and how do they still have a job?
AppleSupport,2022-06-02 10:29:19.242631,@116105  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT
116105,2022-06-02 10:29:19.346539,@115858 if my words even mean a thing to you; I am an iPhone 7 owner and have updated to your latest software and now am having the most dropped calls in history and glitch’s such as apps randomly opening and more ... #iHelp
AppleSupport,2022-06-02 10:29:19.447553,@116106 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
116106,2022-06-02 10:29:19.549193,@AppleSupport epıl bana yardımcı olur musun telefon internet konusunda çok yakıyo napcaz ?
AppleSupport,2022-06-02 10:29:19.651497,@116107 Glad to hear and just reach out again if you need help. Have a good one!
116107,2022-06-02 10:29:19.752168,@AppleSupport Worked 👌🏽
AppleSupport,2022-06-02 10:29:19.853294,@116107 Please keep us posted afterwards.
116107,2022-06-02 10:29:19.953922,@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that
AppleSupport,2022-06-02 10:29:20.054692,@116107 Apps are important and we want you to get back to enjoying them. Which model do you have? Is iOS 11.1 installed on it?
116107,2022-06-02 10:29:20.155943,why won’t my apps fuccin download or update @AppleSupport
Uber_Support,2022-06-02 10:29:20.256646,@116108 Here to help! Send us a note via https://t.co/xMxswVLBKT so our team can connect.
116108,2022-06-02 10:29:20.357806,@Uber_Support I did. No response.
Uber_Support,2022-06-02 10:29:20.460060,@116108 We're here to help! Send us a DM with your email address so we can follow up.
116108,2022-06-02 10:29:20.561178,@115873 wtf is this.. every time I try to use the app it gives me this crap https://t.co/sp7kMe0ogA
Uber_Support,2022-06-02 10:29:20.663104,@116109 We have followed up via DM.
116109,2022-06-02 10:29:20.766437,@115877 your app and website still don’t work
Uber_Support,2022-06-02 10:29:20.867410,@116110 Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can assist.
116110,2022-06-02 10:29:20.968316,@Uber_Support Thanks! I appreciate it. Not sure what happened.
116110,2022-06-02 10:29:21.070367,@115873 hi just for a ride and it seemed to think I wanted to go to my original location. I canceled trip but want to see about being credited
Uber_Support,2022-06-02 10:29:21.171399,@116111 Here to help! Send us a note via https://t.co/zJ6aIZinzb so our team can connect.
116111,2022-06-02 10:29:21.274464,"@Uber_Support I already dm y'all about 30 mins ago, check it out it is long and detailed."
Uber_Support,2022-06-02 10:29:21.375912,@116111 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!
116111,2022-06-02 10:29:21.476798,@Uber_Support  https://t.co/Fc42zHkmDA
116111,2022-06-02 10:29:21.579218,Bruh can someone at @115873 @Uber_Support get back to me on my Dms 😒😒😒😒
Uber_Support,2022-06-02 10:29:21.680317,@116112 We're sorry to hear this was your experience. Send us a note via https://t.co/K05RdmK3t4 so we can assist.
116112,2022-06-02 10:29:21.781550,.@Uber_Support My driver broke down. Any tips on getting a refund?
Uber_Support,2022-06-02 10:29:21.882294,@116113 Please DM us with your account email address and phone number so we can look into this. https://t.co/sd7yH5jmbJ
116113,2022-06-02 10:29:21.984173,@Uber_Support i do not see we're the trid if is listed on the app.. i sent in a few message
Uber_Support,2022-06-02 10:29:22.088927,@116113 Sorry to hear this was your experience! Please send us a note at https://t.co/K05RdmK3t4 so we can connect right away.
116113,2022-06-02 10:29:22.189782,@115873 worst most unprofessional driver ever !! asked for extra fee when he showed up ! yelling at me cause uber don't pay for his 30k car??? https://t.co/i5qOULRSnc
Tesco,2022-06-02 10:29:22.290823,"@116114 Hi there, I've replied to your DM about this. Apologies - Josh"
116114,2022-06-02 10:29:22.391690,@Tesco are complaints taken seriously? Do you take customer complaints seriously or just pay it lip service???
