author_id,created_at,text
118833,2022-06-02 10:44:01.781833,@AppleSupport Ohh got 11.2 beta 1 😸 https://t.co/iObpTCjQkp
AppleSupport,2022-06-02 10:44:01.883024,"@118833 For testing purposes, let's not install the iOS beta just yet. Could you send us a DM with your country to review further? https://t.co/GDrqU22YpT"
118833,2022-06-02 10:44:01.984124,@AppleSupport Currently on IOS 11.1 https://t.co/b5rt34Peba
118833,2022-06-02 10:44:02.095239,@115858 @AppleSupport buggie spotted https://t.co/uiuCiaj3Pl
AppleSupport,2022-06-02 10:44:02.200290,"@118834 Don't worry, we've got you covered!  Check out the steps listed here: https://t.co/H7w57rsYVQ"
118834,2022-06-02 10:44:02.302660,@AppleSupport Thanks
118834,2022-06-02 10:44:02.405799,"@AppleSupport  Dear team, after update my iPhone 6 Plus its hang in the Apple logo screen."
AppleSupport,2022-06-02 10:44:02.507271,@118835 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT
118835,2022-06-02 10:44:02.613827,@AppleSupport I got a crazy security bug issue with iOS 11.1
AppleSupport,2022-06-02 10:44:02.722597,"@118836 You'll need to insert a SIM and activate the iPhone, once that's done you can remove the SIM and use the iPhone on Wi-Fi."
118836,2022-06-02 10:44:02.825913,Why do I need a sim card when I’m joined to the WiFi? I’m only using this phone to test websites. @AppleSupport https://t.co/xdINQXPvEX
AppleSupport,2022-06-02 10:44:02.929591,"@118837 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
118837,2022-06-02 10:44:03.037911,Tudo bom ??? Todos estão com o mesmo problema e é sempre com o iPhone 7 o que está acontecendo??? @115858 @AppleSupport https://t.co/pn1UYIjdMo
Uber_Support,2022-06-02 10:44:03.140355,@118838 Here to help. Send us a note at https://t.co/dInR3racif so our team can connect.
118838,2022-06-02 10:44:03.242758,"@Uber_Support on 10/29, my bank statement shows I was charged $23 for a trip that does not show up in the uber app and that I didn’t take."
Uber_Support,2022-06-02 10:44:03.354079,"@118839 Happy to help, Lisa! Sign in and visit us at https://t.co/NO9xtGf78k so our team can jump in and help out."
118839,2022-06-02 10:44:03.455875,"@Uber_Support filled it out, but it requires a picture of the food...I don't have a picture of last night's dinner....&amp; can't take one of a taste issue..."
118839,2022-06-02 10:44:03.559561,"@Uber_Support had a problem with my food on uber eats tonight, called the restaurant, and they said they don't deal with it, has to be you?"
Uber_Support,2022-06-02 10:44:03.671231,@118840 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.
118840,2022-06-02 10:44:03.772651,"@115873 ! Fix yo damn algorithms!
 This can’t be right... https://t.co/F9rEqmW1rV"
Uber_Support,2022-06-02 10:44:03.875825,@118841 We can take a look! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.
118841,2022-06-02 10:44:03.977723,@Uber_Support I'm not a member. I just want your drivers to be more cognizant of what's going on around them. Instead they just stare at their phones 1/2
118841,2022-06-02 10:44:04.085870,@Uber_Support ...and then lunge toward the person they're picking up without paying attention to what's going on around them. v dangerous. 2/2
118841,2022-06-02 10:44:04.189853,Hey @AskLyft and @Uber_Support your drivers are absolutely terrible around cyclists and pedestrians - plz provide training! #vulnerable
Tesco,2022-06-02 10:44:04.293512,"@118842 I require your full name, address and email. What time did you receive the order after? TY - Chris 2/2"
118842,2022-06-02 10:44:04.395837,Come on @Tesco you were supposed to have delivered by 5pm and our dinner is in that delivery!!
Delta,2022-06-02 10:44:04.497783,"@118843 Yes, please share your confirmation here.  *ALA https://t.co/6iDGBJAc2m"
118843,2022-06-02 10:44:04.599233,@Delta Yes. I need some help/exception for a reservation. Can I pm you the info?
Delta,2022-06-02 10:44:04.701883,"@118843 Sorry to hear that happened, Asher. Let us know if we can assist via Twitter.  *ALA"
118843,2022-06-02 10:44:04.803153,@Delta got hung up on after 49 min wait for a supervisor. What gives?
Delta,2022-06-02 10:44:04.906055,@118844 Have a great week. 😊 *TBT
118844,2022-06-02 10:44:05.006933,@Delta It was on a flight from ATL to NXA arrived at 3:55 local. FYI. Go thank them. I will when I get there
Delta,2022-06-02 10:44:05.115715,@118844 So great to hear that you were reunited with your headphones! *ALA
118844,2022-06-02 10:44:05.220261,@Delta big thanks to your employee finding my left on plane @118845 headphones &amp; holding until my return #greatcustomerservice
Delta,2022-06-02 10:44:05.323610,"@118846 Oh no, I'm sorry Dan for any inconvenience. Our goal is to have safe and on time service. *TBT"
118846,2022-06-02 10:44:05.424459,@Delta We are now finally about to take off flight 2576 only 2 and a half hours later. Is there anything you can do to make this right?
Delta,2022-06-02 10:44:05.526887,@118846 Can you DM your confirmation # to the link provided? I will look into this for you.  *TBT https://t.co/6iDGBJAc2m
118846,2022-06-02 10:44:05.636032,@Delta an hour delay from Detroit to Phoenix because of a computer issue that was no closer to being resolved while we boarded is not cool
Delta,2022-06-02 10:44:05.740546,@118847 Wow! Thank you for sharing with us.  *HRO
118847,2022-06-02 10:44:05.845510,#Guatemala as seen from my @Delta flight. #travel ✈️🌎 https://t.co/qUcdfM5fzs
comcastcares,2022-06-02 10:44:05.947856,"@118848 When you are ready to troubleshoot, please send us a DM. -MV"
118848,2022-06-02 10:44:06.050438,@comcastcares Not at the community center - we'll be back at 11:00 AM EST Tomorrow
comcastcares,2022-06-02 10:44:06.157584,@118848 It will take about 15 min to reset. Is it ok to do this now? -DC
118848,2022-06-02 10:44:06.258870,@comcastcares I've sent it in a DM - I just need our wifi to work - please do something -
comcastcares,2022-06-02 10:44:06.360959,@118848 We advise deleting only the tweet that has your address. We would need it to be sent in a DM so we can pull up the account pricatley. -DC
118848,2022-06-02 10:44:06.466538,@comcastcares It's been 5 days of no wifi and thousands of dollars in staff time lost.  I'll delete post when wifi works - and will tweet daily till fixed
comcastcares,2022-06-02 10:44:06.568943,@118848 Can you please delete the public post including your information and send it to me in a DM? -ADW
118848,2022-06-02 10:44:06.670619,"@comcastcares The DC Center for the LGBT Community
2000 14th Street NW Suite 105
Washington DC 20009"
comcastcares,2022-06-02 10:44:06.777696,"@118848 Hello, I apologize about the interruption and I can further investigate this. Please DM me the full name and address on the account. -ADW"
118848,2022-06-02 10:44:06.879333,"Sorry team, our Wifi is still down due to ongoing problems with @116136 @115900 - Disappointing but we'll keep you posted."
TMobileHelp,2022-06-02 10:44:06.981481,@118849 Sweet! Looks like a movie night that I can save! DM me here https://t.co/P5ACUoCEw4 and I got your back! *ChasityScanlanSevao
118849,2022-06-02 10:44:07.092567,@115911 @TMobileHelp I wanna redeem my free movie on my roku so I can watch in TV not phone???? Help!
TMobileHelp,2022-06-02 10:44:07.196157,"@118850 Hey Benjamin, there may be some settings that need to be changed. Shoot us a DM and we can help! *KittyG"
118850,2022-06-02 10:44:07.302534,@115725 I switched to @115911 with my fully paid off Verizon LG G6 and cannot get data on T-Mobile's network. Any way this can be fixed?
TMobileHelp,2022-06-02 10:44:07.410080,"@118851 Hey there! If you're needing assistance at all, please send us a DM and let us know what's going on :) *ChanneyT"
118851,2022-06-02 10:44:07.512012,@115911 yeah I know Im the bloke that did it what's your point https://t.co/TefE0tSXxg
TMobileHelp,2022-06-02 10:44:07.613636,@118852 To check stock levels store's usually aren't able to reserve you a phone but doesn't hurt to ask them. *JayMartinez
118852,2022-06-02 10:44:07.724645,"@TMobileHelp Thanks Jay, have a great night!"
118852,2022-06-02 10:44:07.827792,"@TMobileHelp Thanks!p, great support! Is that call to reserve a phone or to check stock levels?"
TMobileHelp,2022-06-02 10:44:07.931848,@118852 Hey Patrick I'm happy to let you know that you are able to buy the iPhone X in our stores beginning Friday. We ex... https://t.co/0FZGAF7Bwr
118852,2022-06-02 10:44:08.033995,@TMobileHelp Can I buy an iPhone X outright in store on Friday?
British_Airways,2022-06-02 10:44:08.135453,"@118853 What an utter legend! Thanks for sharing, Gemma! ^Lolly"
118853,2022-06-02 10:44:08.237401,Halfterm homework @116705 @117420 @British_Airways @118854 https://t.co/VuNZSlGxOx
AmericanAir,2022-06-02 10:44:08.341231,@118855 What great costumes! Thanks for this fantastic pic.
118855,2022-06-02 10:44:08.443046,HAPPY HALLOWEEN!!!!! @AmericanAir https://t.co/kHH0Je6frQ
AmericanAir,2022-06-02 10:44:08.544723,@118856 We hope you'll consider staying loyal with us.
118856,2022-06-02 10:44:08.648054,"@AmericanAir In the unlikely event you bring back the old AA service, not the low grade US Airways-level product, I’d consider. Until then, #ifkyalaska"
118856,2022-06-02 10:44:08.749047,hey @AmericanAir! i just matched my EXP status to @AlaskaAir MVP 75k. byeeeee!!!! #worstdomesticairline #idontflyaa
AmericanAir,2022-06-02 10:44:08.849780,@118857 Please DM your record locator and let us know what you'd like to change.
118857,2022-06-02 10:44:08.950653,@AmericanAir Help me surprise my 93 year old grandma for her birthday this weekend? All I need are my change fees waived! 🙏
AmericanAir,2022-06-02 10:44:09.061691,@118858 On domestic flights blankets are only offered in First Class. We love traveling families and are sorry for any rudeness.
118858,2022-06-02 10:44:09.164605,@AmericanAir My husband with our 1yr baby was refused a blanket cuz it was for first class only on a red eye flight #willneverhavemymoney
ChipotleTweets,2022-06-02 10:44:09.267741,@118859 I'm so sorry about that. I'm confident we'll have it next time. -Becky
118859,2022-06-02 10:44:09.370857,I JUST DROVE 35 MINUTES TO GET @ChipotleTweets FOR $3 IN MY HALLOWEEN COSTUME AND THEY HAD NO GUACAMOLE https://t.co/l15tPIEnCB
ChipotleTweets,2022-06-02 10:44:09.472415,"@118860 We've got you, fam. -Becky"
118860,2022-06-02 10:44:09.574953,"@ChipotleTweets But i got my bowl for $3.25 without a costume , I love y’all for it ."
118860,2022-06-02 10:44:09.675830,"Y’all queso is horrible , get rid of it pronto .  @ChipotleTweets"
ChipotleTweets,2022-06-02 10:44:09.779948,@118861 TRUTH! -Becky
118861,2022-06-02 10:44:09.885902,GUYS @ChipotleTweets IS DOING $3 BURRITOS FOR ANYONE IN A COSTUME
ChipotleTweets,2022-06-02 10:44:09.989984,@118862 That shouldn't happen – my apologies. Which location did you visit? I'd like to follow up. -Becky
118862,2022-06-02 10:44:10.093814,"@ChipotleTweets the one on Ponce De Leon in Atlanta, Ga"
ChipotleTweets,2022-06-02 10:44:10.196230,@118862 I'll follow up with our team. -Jen
118862,2022-06-02 10:44:10.302570,When you dress up to go to @ChipotleTweets and they turn you away at 9:40 😭😤
ChipotleTweets,2022-06-02 10:44:10.405782,@118863 Happy to help! -Becky
118863,2022-06-02 10:44:10.510845,Thank you @ChipotleTweets for the $3 burritos! You guys rock ❤️ https://t.co/vDedPukr0a
ChipotleTweets,2022-06-02 10:44:10.612554,@118864 I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
118864,2022-06-02 10:44:10.713452,@ChipotleTweets this isn't my meal........... https://t.co/qZSe60xqey
ChipotleTweets,2022-06-02 10:44:10.822205,@118865 The fun doesn't stop until 10 p.m. tonight! -Becky
118865,2022-06-02 10:44:10.926136,@ChipotleTweets That’s actually when it starts...
118865,2022-06-02 10:44:11.029964,"Sure Halloweekend is over but thanks to @ChipotleTweets, the fun continues for $3.  Dig those costumes out of the laundry basket!"
ChipotleTweets,2022-06-02 10:44:11.131893,@118866 We appreciate your patience. -Becky
118866,2022-06-02 10:44:11.233047,When you'd rather pay the extra $5 for @ChipotleTweets than wait for 30-45 mins in a line full of kids on Halloween #sadtweet
ChipotleTweets,2022-06-02 10:44:11.344455,@118867 That's a definite accomplishment. Well played. -Becky
118867,2022-06-02 10:44:11.448620,Accomplishments so far this year: scored a $3.00 burrito at @ChipotleTweets 🌯🌯🌯
ChipotleTweets,2022-06-02 10:44:11.550408,@118868 ¯\_(ツ)_/¯ -Becky
118868,2022-06-02 10:44:11.651439,@ChipotleTweets have some standards. I just saw a girl walk into your bathroom wrap herself in toilet paper and she was given a 3$ burrito
ChipotleTweets,2022-06-02 10:44:11.754130,@118869 Our DJ is on point. -Becky
118869,2022-06-02 10:44:11.855339,@ChipotleTweets playing @841 👌👌👌
ChipotleTweets,2022-06-02 10:44:11.959882,@118870 That shouldn't be happening. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
118870,2022-06-02 10:44:12.062971,"@chipotletweets got our booritos, but they charged us extra for double meat... the website didn't put any stipulations on what we could get?"
ChipotleTweets,2022-06-02 10:44:12.163794,@118871 I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
118871,2022-06-02 10:44:12.265214,@ChipotleTweets your San Vicente location in Los Angeles is so rude and would not honor the Boorito special.  You lost a customer
ChipotleTweets,2022-06-02 10:44:12.373017,@118872 So good! -Becky
118872,2022-06-02 10:44:12.476913,$3 burrito #Halloweenie #MJ @ChipotleTweets https://t.co/ZLhmCK2Ycu
ChipotleTweets,2022-06-02 10:44:12.578567,@118873 This is concerning to hear. Please let our team know at the link:  https://t.co/0f6pFdYU9j -Jen
118873,2022-06-02 10:44:12.680830,I remember last Halloween 😂😫 my ass was working that whole day soon as I go off I went to chipotle next day I was sick asf 😫
hulu_support,2022-06-02 10:44:12.782365,"@118874 In general, Live TV requires a stronger connection in comparison to on-demand. Have you tried these: https://t.co/LTFQvSm97a?"
118874,2022-06-02 10:44:12.886106,@hulu_support Thanks for the quick reply but that link goes to a dead page? I'm getting 110mbps down so don't think it's a connection issue...
hulu_support,2022-06-02 10:44:12.987728,"@118874 Oops sorry, looks like an s went missing! Try out: https://t.co/HXpLyTU79x instead. No issues reported from our end currently"
118874,2022-06-02 10:44:13.089483,@hulu_support Thanks I'll give it a shot
hulu_support,2022-06-02 10:44:13.191651,"@118874 We hope they help! If the issue persist on all devices afterward, don't hesitate to call/chat w/ us: https://t.co/6YdK7bvQN7."
118874,2022-06-02 10:44:13.293422,@115940 live streaming has been unwatchable for the last few weeks. On demand shows stream fine but live tv just buffers on every device.
hulu_support,2022-06-02 10:44:13.394482,@118875 Sorry! There are several factors that impact the ad-targeting. We'd love to collect more info here: https://t.co/6YdK7bvQN7.
118875,2022-06-02 10:44:13.498247,@hulu_support Hi Hulu why am I getting spanish ads during English content? This seems to always happen.
hulu_support,2022-06-02 10:44:13.608672,@118876 Sorry! You can register as many devices as you want and stream to one at a time. For managing devices: https://t.co/bnQnpHbOSi
118876,2022-06-02 10:44:13.711292,@115940 can i not add another device? And theres not even an option to remove one device and add another... been at this for 20 mins
hulu_support,2022-06-02 10:44:13.814098,@118877 We assure you we're here to help. Have you been able to reach out to our team for further assistance: https://t.co/6YdK7bvQN7?
118877,2022-06-02 10:44:13.916316,@hulu_support 😂😂😂
118877,2022-06-02 10:44:14.017334,Just another World Series tweet to remind you that @115940 TV is the worst @hulu_support
sprintcare,2022-06-02 10:44:14.120578,@118878 We're here to help. Please send us a DM so we can further assist. -AT
118878,2022-06-02 10:44:14.227151,How horrible is @115714 service? So horrible that it’s hard to keep a good signal anywhere AND this message has been sending since 9:44 https://t.co/VNPe1CL39C
AskPayPal,2022-06-02 10:44:14.328302,@118879 Hey there! Please send us an email at __email__! :) ^HYC
118879,2022-06-02 10:44:14.429848,@AskPayPal Thanks! :)
AskPayPal,2022-06-02 10:44:14.538821,"@118879 Glad we could resolve this, have a wonderful day! ^GH"
118879,2022-06-02 10:44:14.640848,@AskPayPal how can I contact you by email or inbox about an issue with my account?
VerizonSupport,2022-06-02 10:44:14.741849,"@118880 Oh no, is this with all websites? Do you happen to have tracerts for us to review? ^JRA"
118880,2022-06-02 10:44:14.848652,"@VerizonSupport Yes, it's with all websites and it's in games too. Tried restarting router but didnt work. How do I show you tracerts?"
VerizonSupport,2022-06-02 10:44:14.950525,"@118880 Would you be able to take a screenshot and then tweet us the picture?
^HSB"
118880,2022-06-02 10:44:15.056710,@VerizonSupport But when I do a speed test this is the ping https://t.co/5cQIGKmss0
118880,2022-06-02 10:44:15.158315,@VerizonSupport Here you go https://t.co/8u2GWVuEyF
VerizonSupport,2022-06-02 10:44:15.261250,"@118880 Thank you for this screenshot. Is that address the website that you are having trouble with?
^HSB"
118880,2022-06-02 10:44:15.362244,"@VerizonSupport No, just a test."
VerizonSupport,2022-06-02 10:44:15.464320,"@118880 Would you be able to run the trace to a site or game server that is giving you trouble?
^HSB"
118880,2022-06-02 10:44:15.567174,@VerizonSupport Sure. https://t.co/M0PgolOjSs
VerizonSupport,2022-06-02 10:44:15.668771,"@118880 We're not showing any issues on our network per the screenshot.
^NHP"
118880,2022-06-02 10:44:15.773775,@VerizonSupport So what do you suggest I do?
VerizonSupport,2022-06-02 10:44:15.874714,"@118880 Does this happen on multiple devices?
^HSB"
118880,2022-06-02 10:44:15.977903,@VerizonSupport Yes
VerizonSupport,2022-06-02 10:44:16.088375,@118880 Do you have the same issue with other sites or is it just limited to Twitch? ^JRA
118880,2022-06-02 10:44:16.190563,@VerizonSupport It’s also when I’m playing video games.
VerizonSupport,2022-06-02 10:44:16.292952,"@118880 Does this happen with normal web browsing? 
^BAB"
118880,2022-06-02 10:44:16.398082,@VerizonSupport Yes
VerizonSupport,2022-06-02 10:44:16.501455,"@118880 Have you tried resetting your battery backup?
^NHP"
118880,2022-06-02 10:44:16.602461,@VerizonSupport I don't think I'm even using that.
VerizonSupport,2022-06-02 10:44:16.703404,"@118880 Are you able to locate your battery backup?
^NHP"
VerizonSupport,2022-06-02 10:44:16.814468,"@118880 Based on the information provided the speeds are fine and the ping time increase happens outside of our network. 
^HSB"
118880,2022-06-02 10:44:16.919059,"@VerizonSupport I have 100/100 internet package and my upload and DL speeds are fine, but my ping is 200 for some reason. Any help?"
VerizonSupport,2022-06-02 10:44:17.022239,"@118881 That is no fun. What device are you watching the show on? Are other devices having internet trouble in the home?
^HSB"
118881,2022-06-02 10:44:17.127305,@VerizonSupport HDTV +xBox +Fios connection. Ive experienced this issue for yrs. It always looks like the throttling issue to me. Eg https://t.co/BkhlnNfSfu
VerizonSupport,2022-06-02 10:44:17.228600,"@118881 While that report is crazy, it is also stating on wireless which has nothing to do with your home service. Could you run a wired test. ^RMD"
118881,2022-06-02 10:44:17.331000,@115722 &amp; @116602: Im watching a top show (@118134 👍)&amp; yall r providing less than SD quality 👎. Sort it out. I pay you both.
AskPlayStation,2022-06-02 10:44:17.433884,@118882 Hi there! Information to download Pre-ordered content is available here: https://t.co/AOMUhFX5qq
118882,2022-06-02 10:44:17.537788,@115766 @AskPlayStation  how do you preload on ps4
AskPlayStation,2022-06-02 10:44:17.639193,@118883  Did you try to deactivate it via PC? Steps here: https://t.co/BZwY1dGjre
118883,2022-06-02 10:44:17.746931,@AskPlayStation Yeah I've tried everything. Nothing.
AskPlayStation,2022-06-02 10:44:17.848078,"@118883 Please open the link sent previously and search for a deactivation form, please fill it to request the deactivation."
118883,2022-06-02 10:44:17.953691,@AskPlayStation Already filled out one of those
AskPlayStation,2022-06-02 10:44:18.054957,@118883 Please check your DMs for further instructions.
118883,2022-06-02 10:44:18.159700,@AskPlayStation No it says another system is activated and no matter what I try or anyone I've talked to has tried I can't get it back into my account
AskPlayStation,2022-06-02 10:44:18.265266,@118883 Sorry for the inconvenience. Do you see any kind of error message or error code?
118883,2022-06-02 10:44:18.366130,@AskPlayStation bought a new PS4 and can't activate it no matter why I try to do
AskPlayStation,2022-06-02 10:44:18.467316,@118884 Hi! Let's check out the next article to troubleshoot Wired or Wireless Network Connection: https://t.co/Vp85fRXkHX
118884,2022-06-02 10:44:18.571008,@AskPlayStation is there sign in issues cause this is all I can get and it shows everything is up and running also I have shut down my router and powered down my PS4 https://t.co/P8FRFXqsSA
AskTarget,2022-06-02 10:44:18.678000,@118885 There are only select items which were included with the early access sale. Which item were you trying to purchase? We'll check if it was included in the REDcard early access sale. Thanks for reaching out.
118885,2022-06-02 10:44:18.779130,@AskTarget The iPad is what I was looking to purchase.  The ad is very misleading as to what items were included in the early access sale.
AskTarget,2022-06-02 10:44:18.882519,@118885 Thanks for following up. The iPad promotion is not a part of the early access deals but this item will be available for tomorrow's door buster deals. We apologize for the confusion. Checkout our early access deals here https://t.co/d8GdKbLYjv. Thank you!
118885,2022-06-02 10:44:18.984093,@AskTarget I'm trying to make a purchase with my redcard but the discount doesn't come thru.  Can you help me?
AskPlayStation,2022-06-02 10:44:19.093106,"@118886 Here to assist! To improve your connection, please check the info in the links: https://t.co/ZTQiswJ84L  https://t.co/S5KSYudd6K"
118886,2022-06-02 10:44:19.197708,@AskPlayStation I have a ps4 and have had it in the same spot then I moved it to a different spot then moved it back and it has low signal.
AdobeCare,2022-06-02 10:44:19.298736,@118887 Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj https://t.co/iuwZCjz4Or
118887,2022-06-02 10:44:19.401735,@115777 Your customer service is also very VERY unhelpful. Ive called over 10 times and havent had an answer. What kind of business are you running?
118887,2022-06-02 10:44:19.504142,"@115777 I signed up for a monthly membership under the impression I would be billed monthly. You guys deceitfully tied me down to a yearly contract without any warnings, emails or notification in general. Now when I go to cancel you guys charge 60% of my yearly balance.. Terrible"
AdobeCare,2022-06-02 10:44:19.612137,"@118888 Maya, please confirm the product that you are using. ^Raj"
118888,2022-06-02 10:44:19.712914,"@AdobeCare Hey Madison how you doin? Good, me too. How I recolor things? And the right panel when I click develop keeps disappearing on me...."
AdobeCare,2022-06-02 10:44:19.815730,"@118888 Hi, we’re sorry about this- can you let us know more about what’s happening? We’re here to help! ^Madison"
118888,2022-06-02 10:44:19.918445,Lightroom fucking me over but at least I tried https://t.co/p3x9DAl8sr
MicrosoftHelps,2022-06-02 10:44:20.019359,"@118889 Since the password reset didn't work, let's try to recover your account. Follow the steps found here: https://t.co/vavT1TA3kk."
118889,2022-06-02 10:44:20.128853,"@MicrosoftHelps I tried to chat &amp; email support but both ask you to log in first, which I can't do. Really, really frustrating so thanks for helping!"
MicrosoftHelps,2022-06-02 10:44:20.232463,"@118889 We got your back, Kyle. Just to clarify, are you getting any error messages when signing into your Microsoft account?"
118889,2022-06-02 10:44:20.336425,@MicrosoftHelps I've had ongoing account access issues w/ my Microsoft acc. All troubleshooting ask me to log in first but I can't. Ideas?
MicrosoftHelps,2022-06-02 10:44:20.438387,@118890 2/2 https://t.co/XCt8AifoxD to get in touch with our Answer Desk team.
118890,2022-06-02 10:44:20.539683,"@MicrosoftHelps That link just gives me gibberish: 2a0 TQo0~_­&amp;6Eci/P'(BsM!%j5L@ZnTa,&amp;NER&lt;umd&gt;o=RSzw^m9H&lt;vcd&gt;:r{A^PhmX$9Y)"
MicrosoftHelps,2022-06-02 10:44:20.641776,"@118890 In that case, kindly contact our Answer Desk support for more in-depth troubleshooting on this link: https://t.co/yMM7mSfwLF."
118890,2022-06-02 10:44:20.745338,@MicrosoftHelps Has any other Windows 10 user noticed massive data when first connecting to net?
MicrosoftHelps,2022-06-02 10:44:20.850065,@118890 1/2 Your Internet Service Provider can check if they have another customer experiencing the same issue that you have with Windows https://t.co/3qcAsLFkaY
118890,2022-06-02 10:44:20.951363,@MicrosoftHelps What can my dialup service provider do to stop Windows 10 from flooding connection?
MicrosoftHelps,2022-06-02 10:44:21.052369,"@118890 We highly suggest you to contact your Internet service provider. If you need assistance, we're just a tweet away."
118890,2022-06-02 10:44:21.157886,"@MicrosoftHelps No, didn't modify modem. No, didn't ask dialup provider about problem with Windows 10."
MicrosoftHelps,2022-06-02 10:44:21.261528,@118890 Did you modify your modem? Have you tried contacting your Internet Service Provider?
118890,2022-06-02 10:44:21.362363,"@MicrosoftHelps I.e. Task Manager claims no process is using even 1% of available net bandwidth, contrary to fact."
MicrosoftHelps,2022-06-02 10:44:21.463162,@118890 May we know what troubleshooting steps have you done so far?
118890,2022-06-02 10:44:21.565718,"@MicrosoftHelps When modem data flood stops for awhile, TELNET responds immediately, and all other net appls run normal dialup speed."
MicrosoftHelps,2022-06-02 10:44:21.677017,"@118890 Let's dig further into your concern. Just to clarify, were there any recent changes prior to this issue? Any error message?"
118890,2022-06-02 10:44:21.780973,"@MicrosoftHelps What kind of details do you need? From Friday afternoon when I first opened dialup PPP, massive data churning."
MicrosoftHelps,2022-06-02 10:44:21.884163,"@118890 Hi. We're here to help. For us to assist you further, could you tell us more details about the issue?"
118890,2022-06-02 10:44:21.986918,"@MicrosoftHelps Brand new Acer Spin 1 running Windows 10, using 56k dialup modem; unknown process constantly churning modem hogging bandw."
MicrosoftHelps,2022-06-02 10:44:22.087982,"@118890 1/2 That's strange. The link provided is working on our end. However, you can directly click this link:"
XboxSupport,2022-06-02 10:44:22.195411,@118891 game. You would have to purchase the game on that specific platform to play it.  2 ^RR
118891,2022-06-02 10:44:22.297182,"@XboxSupport So even though i purchased it years ago for the 360, i have to rebuy it again?"
XboxSupport,2022-06-02 10:44:22.398342,@118891 Hello! You would need to purchase the Xbox One version of the game to be able to play it.   ^RR
118891,2022-06-02 10:44:22.500187,@116549 im having issues trying to play Minecraft Xbox One Edition when i already own Minecraft
XboxSupport,2022-06-02 10:44:22.606742,@118891 The Xbox 360 and Xbox One versions of the games are two separate versions of the  1 ^RR
AirAsiaSupport,2022-06-02 10:44:22.708920,"@118892 Hi There, we has respond you by DM, see you there! - Anwar"
118892,2022-06-02 10:44:22.815195,@AirAsiaSupport Hi responded via DM. Can you pls check?
118892,2022-06-02 10:44:22.916171,@AirAsiaSupport I requested for flight change for booking number ILFH6G. Last update by DM said this is submitted but No confirmation yet
AirAsiaSupport,2022-06-02 10:44:23.017607,@118893 Apologize for the inconvenience caused. May we know your booking number please ? Thank you- Mariya
