author_id,created_at,text
sprintcare,2022-06-02 10:39:04.274998,"@117884 Good evening, Heather - What seems to be the issue? Will you PM us with the specifics, please? -CDE"
117884,2022-06-02 10:39:04.379030,@sprintcare I sent a private/secure message.....I haven't heard back.  I am having a hard time understanding commitments to customers.  It's not OK!
117884,2022-06-02 10:39:04.480797,Sad when you have been a customer for over 18 years...&amp; they say “there is really nothing we can do”...must be time to switch! @115714
sprintcare,2022-06-02 10:39:04.583503,"@117885 This is concerning to us. Please, send us a DM with more details of your issue for us to assist you further. -DP"
117885,2022-06-02 10:39:04.684791,"Mad at Sprint, daughter had her phone stolen and we are getting the rum around trying to get her a new one. #Sprint  #frustrated"
Ask_Spectrum,2022-06-02 10:39:04.785926,@117886 I do apologize for the inconvenience. I will be happy to help. Do you mind talking through DM? -JP
117886,2022-06-02 10:39:04.887430,@Ask_Spectrum I sent a DM
117886,2022-06-02 10:39:04.988526,@Ask_Spectrum Sure
117886,2022-06-02 10:39:05.089922,"@Ask_Spectrum I just want 20mbps, I don’t need 100mbps!!!"
117886,2022-06-02 10:39:05.192106,@Ask_Spectrum why when I call up to reduce the overall cost of my package am I greeted with “We only offer the max speed in your area”? WTF!
Ask_Spectrum,2022-06-02 10:39:05.293127,@117887 I do apologize for the inconvenience and I will be happy to help. Can you DM me your account number? -JP
117887,2022-06-02 10:39:05.396005,@Ask_Spectrum how long until our WiFi works? It’s only been 15+ years of this. Paying for extra mbps... this is ridiculous. https://t.co/NfXnFjDoNp
Ask_Spectrum,2022-06-02 10:39:05.498303,"@117888 Hello, I am happy to look into this. Can you DM your account name and full address? -CS"
117888,2022-06-02 10:39:05.599513,@Ask_Spectrum What's up with no channel 9 (Local FOX) in area code 54024. World Series starting soon! Not okay!
Ask_Spectrum,2022-06-02 10:39:05.700902,@117889 Our apologies for any frustrations or inconvenience Kyle. Is there anything we may be able to assist with? ^AP .
117889,2022-06-02 10:39:05.803290,"@Ask_Spectrum Yes, I need corporates number!"
Ask_Spectrum,2022-06-02 10:39:05.904914,"@117889 I'm sorry Kyle. There is not a telephone number I am able to provide. However, you are welcome to provide any fee... https://t.co/SFeEUPpVnr"
117889,2022-06-02 10:39:06.005768,"@Ask_Spectrum If you don’t share it, I will just call the corporate number and ask for the office of the president."
Ask_Spectrum,2022-06-02 10:39:06.109716,@117889 We would handle these types of inquiries as we are part of the corporate team. We do not have a number to provide... https://t.co/SFeEUPpVnr
117889,2022-06-02 10:39:06.211144,@Ask_Spectrum Okay!  I accept your challenge &amp; expect a resolution of a Corp ee. My complaint is very fair and my requested resolution will be reasonable!
117889,2022-06-02 10:39:06.314024,I’ve been a @115955 customer for years and have never been treated so poorly by @117890!  I am furious! I need corporates number.
Ask_Spectrum,2022-06-02 10:39:06.416078,@117891 I apologize for the inconvenience. I can look into that for you. Can you please send me your account or phone num... https://t.co/HHRVkVy0Sz
117891,2022-06-02 10:39:06.517723,@175 i overpaid you. you owe me money back. its that simple. now pay up.
O2,2022-06-02 10:39:06.627267,"@117892 🤔 We've no news to share at the moment Paul. To be the first to know, register for updates here: https://t.co/NGgGDDVN1P"
117892,2022-06-02 10:39:06.728281,@O2 any idea when Android O will be released for the Sony xz?
O2,2022-06-02 10:39:06.830951,"@117893 Ah right, did you apply the promotional code you were given through the app at the checkout?"
117893,2022-06-02 10:39:06.931849,@O2 Yes. Clicking the link on the priority app was supposed to automatically add it.
O2,2022-06-02 10:39:07.036818,"@117893 The promotional code shows up when you click 'use it now' and copies to your clipboard but you'd need to make sure this has been pasted into the field you can add codes to on the website. To confirm, did you do this? If you did, you'd need to contact the retailer."
117893,2022-06-02 10:39:07.138109,@O2 No I haven't. The original offer was on the O2 priority app with a link to the Lego website. The link was supposed to automatically add the snow globe with the purchase of the advent calender.
O2,2022-06-02 10:39:07.240112,@117893 😔 We'd like to help. Have you contacted the retailer directly about this at all? If you've received other items in your order but not the snowglobe then you'd need to contact them.
117893,2022-06-02 10:39:07.345744,"@O2,
Hi there,
Hi I ordered my Lego Advent Calendar through priority but haven't received the snow globe."
AskLyft,2022-06-02 10:39:07.447639,@117894 Hi there! Please DM us with your phone number so we can further assist you. https://t.co/SXpdictw1A
117894,2022-06-02 10:39:07.549404,"@AskLyft Yo guys, somehow my profile doesn't have my name. I'm showing up as ""null."" How do I fix this?"
AskLyft,2022-06-02 10:39:07.660759,"@117895 For more information on authorization, check out an article at our Help Center at https://t.co/K5GV3qm08g."
117895,2022-06-02 10:39:07.765020,No more @115879 for me. #teamUber @115873
AskLyft,2022-06-02 10:39:07.870091,"@117895 Depending on your bank, this may take 3-5 business days to reflect on your statement."
AskLyft,2022-06-02 10:39:07.981030,"@117895 They can happen more than once, either when adding a payment method or when requesting a ride."
AskLyft,2022-06-02 10:39:08.087895,"@117895 This is not a charge, but an authorization used to verify your payment method. https://t.co/SXpdictw1A"
AskLyft,2022-06-02 10:39:08.188552,"@117896 We're really sorry to hear about your experience. Please send us a DM with more details, and we'd be happy to help."
117896,2022-06-02 10:39:08.300168,Had a really poor experience with my @115879 driver tonight. Extremely disappointed and thinking of returning to uber 😡
AskPayPal,2022-06-02 10:39:08.401076,"@117897 Hi I'm sorry to hear about this! Please send me a DM with your account email address, country of residence. Thanks! ^JMR"
117897,2022-06-02 10:39:08.502814,"@115993 @AskPayPal @117473 so someone hacks my account, takes my money 3 weeks later, countless emails hours on hold. NOTHING HAS HAPPENED"
AskPayPal,2022-06-02 10:39:08.604452,"@117898 Hello I am so sorry to hear about that issue. Can you please send me a DM, so we can work on this further? Thanks in advance! ^JDG"
117898,2022-06-02 10:39:08.708919,@AskPayPal just received a payment confirmation from my Mum’s account to my email address! Massive breach of data protection!!!
AskPayPal,2022-06-02 10:39:08.810587,@117899 I am sorry to hear about this trouble you are having with this payment. Please send me a DM and I can help you further. ^GA
117899,2022-06-02 10:39:08.913185,@115993 I am encountering problems when withdrawing money from my paypal account to the bank . My PayPal: __email__. Assist https://t.co/6XKfuuDhzx
AskPayPal,2022-06-02 10:39:09.014138,"@117900 Hey! Sorry about the wait, the queue's a bit backed up. I just sent you a DM, please check your inbox. ^DP"
117900,2022-06-02 10:39:09.116414,@AskPayPal sent you guys a dm never got a reply..
AskPayPal,2022-06-02 10:39:09.220484,@117901 Hi! I've replied to your DM! :) ^JMR
117901,2022-06-02 10:39:09.322080,@AskPayPal please see DM
AskPayPal,2022-06-02 10:39:09.428811,@117902 Hi there! I'm sorry to hear about this situation. Please send us a DM with some more details about this! ^GH
117902,2022-06-02 10:39:09.530713,"@115993 never offer any solution and thus has been happening for years. Then I call customer service, which isn't even open 24/7, and I've (2/3)"
117902,2022-06-02 10:39:09.633442,I'm about to close my @115993 account. My debit card literally NEVER WORKS. it's declined everywhere and it's embarrassing. They (1/3)
AskPayPal,2022-06-02 10:39:09.734502,@117903 Sorry to hear about this. Please send me a DM if you need help. :) ^JMR
117903,2022-06-02 10:39:09.835443,@AskPayPal I have asked for bank account #2 to be my primary. Why on earth would transactions still come out of #1? This is a major flaw
VerizonSupport,2022-06-02 10:39:09.937144,"@117904 What error message is being shown on the TV?
^HSB"
117904,2022-06-02 10:39:10.047375,@VerizonSupport None of channels are unavailable. We’ve tried to troubleshoot it but it isn’t working. It isn’t a video/picture issue
VerizonSupport,2022-06-02 10:39:10.148026,"@117904 The ""channel unavailable"" would indicate a possible poor coax/splitter connection. Are all your TVs having the same issue? ^JRA"
117904,2022-06-02 10:39:10.248957,@VerizonSupport Yes they’re all having the same issue
VerizonSupport,2022-06-02 10:39:10.351762,@117904 Do you happen to know where your main splitter is? ^RMD
117904,2022-06-02 10:39:10.454501,@VerizonSupport Yes
VerizonSupport,2022-06-02 10:39:10.555944,"@117904 Please check the connection on your splitter to make sure it is secured.
^NHP"
117904,2022-06-02 10:39:10.657128,@VerizonSupport It’s secured. What’s next?
VerizonSupport,2022-06-02 10:39:10.758613,"@117904 We want to try a reset to your home network. Do you know where your back up battery is located?
^JAY"
117904,2022-06-02 10:39:10.859474,@VerizonSupport Yes
VerizonSupport,2022-06-02 10:39:10.962532,"@117904 Please press and hold down the ""Alarm Silence"" or ""ONT Reset"" button for about 15 seconds. The network terminal to reboot.
^HSB"
117904,2022-06-02 10:39:11.064933,@VerizonSupport I did that. Nothing happened
VerizonSupport,2022-06-02 10:39:11.168280,"@117904 When you reset the battery backup did you wait 5 minutes and reset the router?
^NHP"
117904,2022-06-02 10:39:11.270704,@VerizonSupport Yes that didn’t work
VerizonSupport,2022-06-02 10:39:11.376993,"@117904 Thanks for trying. Please follow and DM us to continue. 
^HSB"
117904,2022-06-02 10:39:11.479052,@VerizonSupport Just the tv
VerizonSupport,2022-06-02 10:39:11.580451,"@117904 That is a long time to wait. We can help here. Are other services down or just the TV?
^HSB"
117904,2022-06-02 10:39:11.684155,Our cable is down so my mom called @115722. She’s been on hold for over an hour. This is ridiculous
VerizonSupport,2022-06-02 10:39:11.785207,@117905 Unfortunately we cannot override the wait time that it takes to allow continued log in. ^RMD
117905,2022-06-02 10:39:11.889733,@VerizonSupport Do you know how long the wait time is?
VerizonSupport,2022-06-02 10:39:11.990885,@117905 You can perfrom another factory reset. Just hold it down for about 15 seconds and allow the router a couple mins to reboot.  ^JRA
117905,2022-06-02 10:39:12.091936,@VerizonSupport Thank you!
VerizonSupport,2022-06-02 10:39:12.193601,"@117905 You're welcome.
^NHP"
117905,2022-06-02 10:39:12.305558,@115722 Yes but I tried/failed too many times so now I am locked out
115722,2022-06-02 10:39:12.406995,"@117905 Hello, Check the router label for the orignal log on information.
^NHP"
117905,2022-06-02 10:39:12.507988,@115722 how do I get back in to change my router name after a reset? Online support not working and callback feature not working
ChaseSupport,2022-06-02 10:39:12.616746,@117906 Awesome! Tweet us if you need any help. ^CM
117906,2022-06-02 10:39:12.718933,@ChaseSupport Awesome! Would love to team up!! Best way to contact you guys to do that??
117906,2022-06-02 10:39:12.822371,@ChaseSupport you got it! Lots of travel adventures to come on my #travelblog https://t.co/R0RGoGvHlq https://t.co/5Hlo2dUct5
AskeBay,2022-06-02 10:39:12.923808,@117907 We're here to assist you in any way we can! Let us know the details of what happened. You can also DM us if needed. ^Y
117907,2022-06-02 10:39:13.024933,@115937 I need help
VerizonSupport,2022-06-02 10:39:13.126526,"@117908 Understood, please follow us and DM the ticket number so we may get started.  ^JRA"
117908,2022-06-02 10:39:13.232323,@VerizonSupport It’s a nice simple small claims case
VerizonSupport,2022-06-02 10:39:13.334485,@117908 We would like to assist since you reached out to us here. We are here 24x7 for when you have a chance to DM your Ticket number.  ^JRA
117908,2022-06-02 10:39:13.436185,"@VerizonSupport You know what I’m so fucking enraged thinking about it, mind you, I have spent hours on the phone with your lying employees. I’m switching in the morning. Fuck off"
117908,2022-06-02 10:39:13.542874,@VerizonSupport I was given a device that some idiot sent to redirect my calls which also didn’t work
117908,2022-06-02 10:39:13.644961,@VerizonSupport Opened second ticket number last Friday and received a call to@my cell that it was corrected. Guess what? it’s not
VerizonSupport,2022-06-02 10:39:13.746435,@117908 We want to provide the correct support. Is this regarding your Mobile or Business  land line services? ^JRA
117908,2022-06-02 10:39:13.848357,@115725  is garbage. My office phone hasnt worked right since September. Now the VM PW is suddenly rejected and after 2 weeks they still can’t fix it 🖕🖕🖕Verizon
AskeBay,2022-06-02 10:39:13.949963,@117909 There are many factors that contribute to the search rank and sales. We'd love to review your account. DM us details. ^Y
117909,2022-06-02 10:39:14.058171,@115931 &amp; I haven't sold anything in almost 2 weeks.
117909,2022-06-02 10:39:14.160090,@115931 why the hell have you put my item below everyone else's in international sellers section?? I'm selling it cheapest... https://t.co/0fIo6kqw2j
BofA_Help,2022-06-02 10:39:14.262789,@117910 I tried to call you and your voice mail is full. Please DM us when you are available. ^kl
117910,2022-06-02 10:39:14.370730,@BofA_Help Still waiting for help. I have no cash and you locked my card until midnight. All local branches are closed. @BofA_Help
BofA_Help,2022-06-02 10:39:14.481840,@117910 Please use link below to send your full name/ZIP/phone/account type and we’ll follow up with you. ^mm https://t.co/CoOXedUuUC
117910,2022-06-02 10:39:14.583004,@BofA_Help Can you unlock my debit card so I can take cash out? CS told me I had to wait until midnight for my card to unlock. @BofA_Help
BofA_Help,2022-06-02 10:39:14.684556,"@117910 Hello, we're here to help. Please let us know if there's something we can help on your account. ^mm https://t.co/CoOXedUuUC"
117910,2022-06-02 10:39:14.786480,"Thanks @116035 for ruining my Halloween!! Did you know BOA can't unlock a debit card over the phone? I work til 6, banks close at 4."
BofA_Help,2022-06-02 10:39:14.888916,@117911 Please let us know If you have any account related concerns we can help with. Thanks. ^cr
117911,2022-06-02 10:39:14.989764,@BofA_Help Haha thanks
117911,2022-06-02 10:39:15.101173,"@BofA_Help And thanks https://t.co/qK19ZoVFgy high blood pressure worse..my mom died at 59 from it,.her.mother.at 57. I am.60. #gonnadie"
117911,2022-06-02 10:39:15.205778,"@BofA_Help Check out my account, and know that i had a husband near death for a year, five surgeries.  #noempathy"
117911,2022-06-02 10:39:15.307935,@BofA_Help Haha ruined my life! Thanks!
BofA_Help,2022-06-02 10:39:15.418972,"@117911 Hello, what happened? We're here to help! Please let us know if there is anything we can do. Thank you. ^cr"
117911,2022-06-02 10:39:15.522738,@116035 you suck
BofA_Help,2022-06-02 10:39:15.629241,@117912 I called and left a message with my contact info. Please let me know the best time to reach you. ^ag
117912,2022-06-02 10:39:15.738458,@BofA_Help Feel free to call back. I didn’t hear the phone.
BofA_Help,2022-06-02 10:39:15.842153,@117912 Thanks for writing back. We'll try again. ^nv
BofA_Help,2022-06-02 10:39:15.945764,@117912 Thanks for talking with me.  If you need any further help please let us know. ^sb
117912,2022-06-02 10:39:16.048988,@BofA_Help Thanks for your help and doing some explaining.
117912,2022-06-02 10:39:16.151480,@116035 explain how I get overdraft charges when I had a positive balance?? https://t.co/HEO2epOSlr
BofA_Help,2022-06-02 10:39:16.253485,@117913 Please DM the street/city/state of the financial center where this happened. ^rr
117913,2022-06-02 10:39:16.355449,"@116035 your employees are just roaming around like walkers while the line for tellers is 10+ long, not efficient at all. #tooslow"
BofA_Help,2022-06-02 10:39:16.460263,"@117913 Hello,  we understand your frustration and know your time is valuable. What brought you to the financial center today? ^rr"
CoxHelp,2022-06-02 10:39:16.563167,@117914 2) Have you spoken with our loyalty team about your monthly rate? -Karen
117914,2022-06-02 10:39:16.665154,@CoxHelp I havent. Is there a phone number for that team?
CoxHelp,2022-06-02 10:39:16.765955,"@117914 Hello, if you wish to speak to someone directly sooner.  You can dial 888-269-9693 for support.  -Dan"
117914,2022-06-02 10:39:16.868452,Wow another price increase from @116021. Started at 40 dollars after promo 6 years ago and it has since doubled.
CoxHelp,2022-06-02 10:39:16.980775,"@117914 1) Hello, we do strive to provide the best value in the services that we offer.  -Karen"
CoxHelp,2022-06-02 10:39:17.082221,"@117915, You can block upper right pull down.  = JJ"
117915,2022-06-02 10:39:17.184709,@CoxHelp I don’t block anyone. Just go away.
117915,2022-06-02 10:39:17.296014,"@116021 Well, I don’t have your service so why are you clogging my timeline?"
116021,2022-06-02 10:39:17.400089,"TONIGHT: Game 6 of the #WorldSeries Astros vs. Dodgers ⚾️
Watch on FOX, FOX Deportes, or FOX Sports GO starting at at 7:30/4:30p https://t.co/KnLpylYoaK"
CoxHelp,2022-06-02 10:39:17.502808,@117916 Let's take a look at this for you. Could you DM us your full address and the primary name on the account.  -Xavier
117916,2022-06-02 10:39:17.611960,"WTF, @116021 apparently wants to raise my bill $50/mo more just so I can continue using cloud backup services for my family’s computers."
CoxHelp,2022-06-02 10:39:17.716939,"@117917, You can check online It should show up each service is $9.99 a month.  = JJ"
117917,2022-06-02 10:39:17.819704,@CoxHelp how can I know if my service is on vacation mode?
CoxHelp,2022-06-02 10:39:17.921656,@117918 Please DM your complete address and name on the account. -Maria
117918,2022-06-02 10:39:18.022834,"@CoxHelp (3) email was sent from a https://t.co/j4dNIZvFs3 customer to me first, but not being able to reply likely cost me a $1500 contract. thanks."
117918,2022-06-02 10:39:18.124074,"@CoxHelp (2) to clarify, the ip address is clean on all spam dnsbl's, sends extremely low volume mail, and can send email everywhere else just fine."
117918,2022-06-02 10:39:18.226814,"@CoxHelp my mail to @629.net is being blocked with a CXBL, and the online form linked in the error is broken. who do i talk to to fix this?"
XboxSupport,2022-06-02 10:39:18.327791,@117919 Glad to hear you had a great experience! Have a great rest of your day.   ^RR
117919,2022-06-02 10:39:18.429870,@XboxSupport Tell Rhea Mae O. He was a gentleman with me and i had a good time with him
117920,2022-06-02 10:39:18.536783,"@117919 @XboxSupport Xbox Support has always been great 🙂 nothing but good experiences with them, both as regular person and as reviewer"
117921,2022-06-02 10:39:18.638995,@117920 I agree @XboxSupport is awesome! #XboxHelp
117919,2022-06-02 10:39:18.742953,@117920 @XboxSupport Is first time i talk with a xbox support on live chat was pretty quick and i believe next time will try talk about games at the end😅😁
117920,2022-06-02 10:39:18.853712,@117919 @XboxSupport Whenever I interview a dev about their game.. I always end up chatting with them about other games way longer than the actual interview 😂
117919,2022-06-02 10:39:18.958078,Thank you @XboxSupport for your support 😁 got if fixed guys https://t.co/moSI2KklHj
DropboxSupport,2022-06-02 10:39:19.064839,@117922 ...info. Thanks! 3/3
117922,2022-06-02 10:39:19.168040,@DropboxSupport hi why does Dropbox take up so much space on my phone? I thought the point was to not have to store files locally https://t.co/1XlXuaPTKy
Tesco,2022-06-02 10:39:19.272018,"@117923 That's great to know Mags, we're really pleased 😁 Have you had many people ask about it when you offer them a biscuit? 😋"
117923,2022-06-02 10:39:19.373387,"@Tesco Haven’t opened it yet, will put it out when the Christmas tree goes up 🎄👍🏻"
Tesco,2022-06-02 10:39:19.476917,@117923 Ah we see...it's part of the over all decorations! Makes sense really 😄 Feel free to tweet us some snaps of it in use 📸
117923,2022-06-02 10:39:19.578321,@Tesco Bought one of these and absolutely love it 💕💞
Tesco,2022-06-02 10:39:19.679268,"Some like biscuits from a tin, others prefer them from a musical snow globe. https://t.co/Tug9hKbVmo

However you do Christmas, Everyone’s Welcome at Tesco. #EveryonesWelcome https://t.co/4TFsMVHZhe"
SW_Help,2022-06-02 10:39:19.782814,"@117924 Hi Chloe, please complete this form and our team will be in contact if the suitcase is retrieved - https://t.co/XTPtZQmb4T ^JW"
117924,2022-06-02 10:39:19.883939,@SW_Help How can I get this back please!? What do I need to do?
117924,2022-06-02 10:39:19.985565,@SW_Help I left my suitcase on the train from London Waterloo platform 12 leaving at 23.05 to Poole. Got off at Basingstoke leaving SC 1/2
idea_cares,2022-06-02 10:39:20.092419,"@117925 We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care"
117925,2022-06-02 10:39:20.193451,"@idea_cares I still find that my SIM is not recognised and I am unable to connect, I get a msg ""SIM registration failed"" All your responses are so vague continually asking me to explain the problem, please review my concerns and then give me a proper recourse. Thanks, Noorel"
idea_cares,2022-06-02 10:39:20.294839,"@117925 Request you to DM your contact details so we can look into the issue. Regards,Pradnya https://t.co/LBfZgLCSfr"
117925,2022-06-02 10:39:20.397579,"@idea_cares Kindly restore my number, my account has had a balance greater than Rs20/ 9850873091 as per your message of 6-10-17see complaint"
Delta,2022-06-02 10:39:20.499152,@117926 We appreciate your flying Delta. Have a Great day! *AMR
117926,2022-06-02 10:39:20.603302,Oh @Delta - I’ve missed you so I thought I would fly on the busiest day of the year 😳 #travel https://t.co/sVfMyNB3Ye
AlaskaAir,2022-06-02 10:39:20.705918,@117927 That's awesome! Happy Halloween 🎃 -Sean
117927,2022-06-02 10:39:20.810941,@AlaskaAir thank you for alllwing me to take an earlier flight! My Halloween’s going to be 👌🏽 in #vegas
AlaskaAir,2022-06-02 10:39:20.913769,@117928 Looking good Pilot Parker! -Kimball
117928,2022-06-02 10:39:21.018409,#PilotParker was ready for takeoff on @alaskaair!!! #iflyalaska… https://t.co/wOY0icqfed
AlaskaAir,2022-06-02 10:39:21.120495,@117929 Congrats! Our Reservation's Team will need to assist you at (800) 252-7522 -Kimball
117929,2022-06-02 10:39:21.222840,"@AlaskaAir Just got married, need to change the name on upcoming flight tickets AND on my mileage plan! What should I do?"
ArgosHelpers,2022-06-02 10:39:21.325638,"@117930 Hi, I am sorry about this. Please follow me and DM your order number and I can look at this for you.- Laurence."
117930,2022-06-02 10:39:21.433297,Perhaps @116245 were hoping Crusty Hall would go up in flames so the kiddie-winkies could toast marshmallows on Nov 5th? X x x
Postmates_Help,2022-06-02 10:39:21.534620,@117931 Oh no! DM us the email on your account so we can investigate!
117931,2022-06-02 10:39:21.640429,Not into @116057. Did not come to the right part of my complex and left instead of contacting me. Then charges for the food.
Postmates_Help,2022-06-02 10:39:21.743625,@117932 Yes! DM us with your account email :)
117932,2022-06-02 10:39:21.845323,"@116057 hi; order was not fulfilled by vendor, and i am still being charge. can we fix this please? can we chat in DM?"
TMobileHelp,2022-06-02 10:39:21.946293,@117933 @115913 We want you to have the best possible coverage at all times. Let’s take a closer look at what’s going on so we can get you up and running. Please send a DM my way for a closer look https://t.co/Et1Fu7xZtb *BarbPelotte
117933,2022-06-02 10:39:22.047283,"@TMobileHelp @115913 Thanks, I sent you a message."
117933,2022-06-02 10:39:22.153663,"Hi @115913, why can't I get service in Williamsburg VA? My brother, who's on another plan, is getting service"
AskTarget,2022-06-02 10:39:22.255868,@117934 Your safety is very important to us. We'd like to learn more. Please DM us the store location and your contact info. Thanks.
117934,2022-06-02 10:39:22.357478,"@AskTarget I did, seems that your people are interested in neither"
117934,2022-06-02 10:39:22.458870,"Dangerous experience at @116062  
bought a bike, wheeling it out in the parking lot, the handle bar practically falls off."
AskAmex,2022-06-02 10:39:22.563018,"@117935 Hi Lizzy. For immediate assistance, please call our Digital Assist Team at: 800-297-1234, 24/7. Thank you. ^B"
117935,2022-06-02 10:39:22.664674,"@AskAmex my offers have all but disappeared, including many w/end of year expiration dates that I had previously added to my card https://t.co/g9GuoJLYuh"
AskTarget,2022-06-02 10:39:22.766601,@117936 Our apologies. We are here to help you. Please DM for assistance and we'll respond ASAP. Thank you.
117936,2022-06-02 10:39:22.867796,This pic speaks 1K words on how 2 lose business in #retail. #customerservice #branding #marketing #fail #genz #entrepreneur #bizdev @116062 https://t.co/vTutqAIE0B
UPSHelp,2022-06-02 10:39:22.973861,@117937 Sorry to hear this happened. I would recommend contacting your shipper to start a package investigation at this point. ^KS
117937,2022-06-02 10:39:23.075316,No idea? @115817 —me either.
UPSHelp,2022-06-02 10:39:23.178439,@117938 I do apologize that you feel this way. If you need assistance please DM our team. ^AC https://t.co/wKJHDXWGRQ
117938,2022-06-02 10:39:23.279983,Like honestly @115817 how could your customer service and work get any worst. Holler if you feel me. #neverusingups for any of my companies!!!
